# Satellite telemetry export
# Exported at 2026-05-31T20:50:36.681Z
# Samples: 887
# Columns: time	estimatorMethod	x	y	z	qx	qy	qz	qw	omegaX	omegaY	omegaZ	Bx	By	Bz	I_Xp	I_Xm	I_Yp	I_Ym	I_Zp	I_Zm	altitudeKm	semiMajorAxisKm	eccentricity	inclinationDeg	raanDeg	argPeriapsisDeg	meanAnomalyDeg	trueAnomalyDeg	trueAnomalyRad	meanMotionRadPerS	orbitalSpeedKmPerS	radiusKm	periodSeconds	qErrorAngleDeg
23.4879	ekf	6875.813032465361	126.41940782270599	126.41940782270599	0	0	-0.3997190483629149	0.9166377050808274	0	0	0.5	-9831.380781599635	22174.332510430908	-1260.1973847619734	0	55.09282743209364	668.078075465418	0	1141.8530717216568	0	500	6878.137	0	45	0	0	1.4894621676362525	1.4894621676362525	0.025996018909144332	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	172.7703296215355
23.5879	ekf	6875.793202830378	126.95751785651655	126.95751785651655	0	0	-0.37668058711712016	0.9263432059928445	0	0	0.5	-8716.968736262526	22636.3870098441	-1258.7594416986283	0	21.6340051890384	669.996636501509	0	1141.853089515149	0	500	6878.137	0	45	0	0	1.4958035696672463	1.4958035696672463	0.026106697253777827	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	179.83716520717508
23.6879	ekf	6875.773288969017	127.4956263351361	127.4956263351361	0	0	-0.35340671276739194	0.9354697725586574	0	0	0.5	-7580.928981783317	23042.473079953408	-1257.3224292675534	11.878889893029926	0	670.2405565397848	0	1141.8531073079369	0	500	6878.137	0	45	0	0	1.5021449716982398	1.5021449716982398	0.02621737559841132	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	173.23928328002697
23.7879	ekf	6875.753290881525	128.03373325197302	128.03373325197302	0	0	-0.3299119707275068	0.9440117009712818	0	0	0.5	-6426.0704930334705	23391.583006865007	-1255.8863478706646	45.36209311393378	0	668.8092259503474	0	1141.853125100045	0	500	6878.137	0	45	0	0	1.5084863737292336	1.5084863737292336	0.02632805394304482	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	166.6146170354033
23.8879	ekf	6875.7332085681455	128.57183860043563	128.57183860043563	0	0	-0.3062110444463571	0.9519636528035464	0	0	0.5	-5255.248953126568	23682.849961713197	-1254.4511979097192	78.73191398969816	0	665.7062223531341	0	1141.8531428915057	0	500	6878.137	0	45	0	0	1.5148277757602273	1.5148277757602273	0.026438732287678315	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	158.54590049355815
23.9879	ekf	6875.713042029124	129.10994237393228	129.10994237393228	0	0	-0.2823187462312738	0.9593206583444358	0	0	0.5	-4071.359691894008	23915.55015261352	-1253.0169797863277	111.9049454352729	0	660.939301675797	0	1141.8531606822617	0	500	6878.137	0	45	0	0	1.521169177791221	1.521169177791221	0.02654941063231181	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	148.7227756341601
24.0879	ekf	6875.69279126471	129.64804456587143	129.64804456587143	0	0	-0.2582500079908162	0.9660781197049975	0	0	0.5	-2877.330525910066	24089.104622900973	-1251.5836939019305	144.7982722379747	0	654.5203787674878	0	1141.8531784723536	0	500	6878.137	0	45	0	0	1.5275105798222146	1.5275105798222146	0.026660088976945304	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	138.08077852456637
24.1879	ekf	6875.672456275147	130.1861451696614	130.1861451696614	0	0	-0.2340198719028155	0.9722318136918735	0	0	0.5	-1676.1145177725757	24203.080691188105	-1250.1513406578433	177.32967830272915	0	646.4654976182031	0	1141.8531962617446	0	500	6878.137	0	45	0	0	1.5338519818532084	1.5338519818532084	0.0267707673215788	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	128.14384145549656
24.2879	ekf	6875.6520370606895	130.7242441787107	130.7242441787107	0	0	-0.20964348101350314	0.9777778944466586	0	0	0.5	-470.68267254646344	24257.193029659953	-1248.7199204552023	209.41785214872962	0	636.79479125685	0	1141.853214050478	0	500	6878.137	0	45	0	0	1.5401933838842021	1.5401933838842021	0.026881445666212297	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	120.47000875005985
24.3879	ekf	6875.631533621584	131.26234158642777	131.26234158642777	0	0	-0.18513606977359998	0.9827128958494362	0	0	0.5	735.9834105663813	24251.304377922064	-1247.2894336949967	240.98259014604002	0	625.5324314292941	0	1141.8532318385173	0	500	6878.137	0	45	0	0	1.5465347859151959	1.5465347859151959	0.026992124010845792	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	116.05566567808306
24.4858	ekf	6875.611379164792	131.78913739119133	131.78913739119133	0	0	-0.16103112506605421	0.9869493283649171	0	0	0.5	1915.6339102031739	24187.42517896787	-1245.8898917866495	271.3015057111547	0	612.9917726328981	0	1141.8532492523516	0	500	6878.137	0	45	0	0	1.5527430185058082	1.5527430185058082	0.027100478110281597	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	115.3749645336737
24.5858	ekf	6875.590709045851	132.3272316104419	132.3272316104419	0	0	-0.13630964243207117	0.990666281539874	0	0	0.5	3115.948108004984	24062.970197424314	-1244.4612534904268	301.5992500668307	0	598.666268658132	0	1141.8532670390473	0	500	6878.137	0	45	0	0	1.559084420536802	1.559084420536802	0.027211156454915092	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	118.47075380139104
24.6858	ekf	6875.569954703014	132.86532420872413	132.86532420872413	0	0	-0.11150297070919292	0.9937641005404778	0	0	0.5	4308.624137052933	23878.984513891595	-1243.0335498302722	331.1431533675423	0	582.8444126874858	0	1141.8532848250616	0	500	6878.137	0	45	0	0	1.5654258225677957	1.5654258225677957	0.02732183479954859	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	125.45054333767806
24.7858	ekf	6875.549116136537	133.40341517944654	133.40341517944654	0	0	-0.08662661325965336	0.9962408493307041	0	0	0.5	5490.711291401941	23635.919861561997	-1241.606781206553	359.8593713359307	0	565.5657511185833	0	1141.8533026104087	0	500	6878.137	0	45	0	0	1.5717672245987895	1.5717672245987895	0.027432513144182085	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	135.2629707503415
24.8858	ekf	6875.528193346673	133.94150451601766	133.94150451601766	0	0	-0.06169611699699688	0.9980949800231905	0	0	0.5	6659.28489403313	23334.374140012267	-1240.1809480195075	387.67612847681943	0	546.8734715996275	0	1141.8533203950522	0	500	6878.137	0	45	0	0	1.578108626629783	1.578108626629783	0.02754319148881558	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	146.26622940166166
24.9858	ekf	6875.507186333679	134.47959221184607	134.47959221184607	0	0	-0.036727062669763534	0.9993253338466165	0	0	0.5	7811.453532930622	22975.089944173546	-1238.756050669192	414.52389747794336	0	526.8142950827763	0	1141.8533381790355	0	500	6878.137	0	45	0	0	1.5844500286607768	1.5844500286607768	0.027653869833449075	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	157.12044270847335
25.0858	ekf	6875.486095097813	135.01767826034035	135.01767826034035	0	0	-0.011735055124028476	0.9999311418698971	0	0	0.5	8944.36621525776	22558.95273529545	-1237.3320895555162	440.3355729922801	0	505.4383590461373	0	1141.8533559623293	0	500	6878.137	0	45	0	0	1.5907914306917705	1.5907914306917705	0.027764548178082573	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	167.0096038188538
25.1858	ekf	6875.464919639332	135.55576265490913	135.55576265490913	0	0	0.013264286449118834	0.9999120254827402	0	0	0.5	10055.219421931955	22086.988658410122	-1235.9090650782414	465.04663936581045	0	482.79909217622276	0	1141.8533737449518	0	500	6878.137	0	45	0	0	1.5971328327227643	1.5971328327227643	0.027875226522716068	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	175.57262719107626
25.2858	ekf	6875.443659958497	136.09384538896109	136.09384538896109	0	0	0.03825533827506055	0.9992679966322652	0	0	0.5	11141.264045142068	21560.36201167698	-1234.4869776369596	488.5953318931817	0	458.9530808240877	0	1141.853391526868	0	500	6878.137	0	45	0	0	1.6034742347537578	1.6034742347537578	0.027985904867349563	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	176.97328553341694
25.3858	ekf	6875.422316055567	136.63192645590476	136.63192645590476	0	0	0.06322248176000099	0.9979994578155372	0	0	0.5	12199.812191641287	20980.37237384927	-1233.0658276311196	510.92279119665403	0	433.95992756905275	0	1141.8534093081262	0	500	6878.137	0	45	0	0	1.6098156367847516	1.6098156367847516	0.028096583211983057	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	169.83214421700137
25.4696	ekf	6875.404365003812	137.08283710138912	137.08283710138912	0	0	0.08411516722367071	0.996456039493431	0	0	0.5	13063.788966146807	20454.284233863076	-1231.875626156614	528.6519529665992	0	412.1776562758649	0	1141.8534242082826	0	500	6878.137	0	45	0	0	1.6151297316874822	1.6151297316874822	0.028189331664799155	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	163.2944492071515
25.5696	ekf	6875.382866301355	137.6209150869969	137.6209150869969	0	0	0.10899768865289299	0.9940420030704574	0	0	0.5	14065.019220233817	19780.041098261325	-1230.4562001984018	548.5915558152277	0	385.24096504805146	0	1141.853441988284	0	500	6878.137	0	45	0	0	1.621471133718476	1.621471133718476	0.02830001000943265	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	152.71601581887606
25.6696	ekf	6875.361283377549	138.1589913867903	138.1589913867903	0	0	0.1338120900751785	0.9910067227570722	0	0	0.5	15031.515876711084	19056.830448204306	-1229.0377128084106	567.1599663708494	0	357.3413737082572	0	1141.8534597676062	0	500	6878.137	0	45	0	0	1.6278125357494695	1.6278125357494695	0.028410688354066144	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	140.45522817902437
25.7696	ekf	6875.339616232656	138.6970659941781	138.6970659941781	0	0	0.15854286329748288	0.9873520955046562	0	0	0.5	15960.886208179116	18286.438457072465	-1227.6201643854872	584.3107733597714	0	328.5486166580812	0	1141.853477546225	0	500	6878.137	0	45	0	0	1.6341539377804635	1.6341539377804635	0.028521366698699643	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	126.90402786106704
25.8696	ekf	6875.317864866945	139.235138902569	139.235138902569	0	0	0.18317455239166422	0.9830804053362643	0	0	0.5	16850.829190888733	17470.768106870804	-1226.2035553283195	600.001108776274	0	298.9346607442864	0	1141.8534953241876	0	500	6878.137	0	45	0	0	1.640495339811457	1.640495339811457	0.028632045043333137	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	113.10537600508648
25.9696	ekf	6875.296029280679	139.77321010537176	139.77321010537176	0	0	0.20769176335393497	0.9781943219191845	0	0	0.5	17699.1412016235	16611.834487317607	-1224.7878860354624	614.1917550305682	0	268.5735253790729	0	1141.8535131014487	0	500	6878.137	0	45	0	0	1.6468367418424508	1.6468367418424508	0.028742723387966632	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	100.72999522133111
26.0696	ekf	6875.274109474128	140.31127959599522	140.31127959599522	0	0	0.23207917372561304	0.972696898896484	0	0	0.5	18503.721473952966	15711.759817369517	-1223.3731569052857	626.8472429716863	0	237.54109753046887	0	1141.8535308780326	0	500	6878.137	0	45	0	0	1.6531781438734443	1.6531781438734443	0.028853401732600127	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	92.6928263686931
26.1696	ekf	6875.252105447559	140.8493473678481	140.8493473678481	0	0	0.25632154216915987	0.9665915719785807	0	0	0.5	19262.577300347384	14772.768201483075	-1221.9593683360138	637.9359405420306	0	205.91494204441992	0	1141.853548653946	0	500	6878.137	0	45	0	0	1.659519545904438	1.659519545904438	0.028964080077233622	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	93.3942812329431
26.2696	ekf	6875.230017201243	141.3874134143394	141.3874134143394	0	0	0.28040371799352	0.9598821567960364	0	0	0.5	19973.828967272133	13797.180133569873	-1220.5465207257155	647.4301318408011	0	173.77410777322527	0	1141.8535664291678	0	500	6878.137	0	45	0	0	1.6658609479354318	1.6658609479354318	0.02907475842186712	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	105.31037847502323
26.3696	ekf	6875.207844735449	141.9254777288778	141.9254777288778	0	0	0.30431065062280976	0.9525728465149121	0	0	0.5	20635.71441104111	12787.406762227762	-1219.1346144723066	655.3060863990194	0	141.1989299948425	0	1141.8535842037086	0	500	6878.137	0	45	0	0	1.6722023499664256	1.6722023499664256	0.029185436766500615	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	124.63663118022218
26.4696	ekf	6875.185588050449	142.46354030487225	142.46354030487225	0	0	0.32802739900243744	0.9446682092161754	0	0	0.5	21246.593582896872	11745.943931420894	-1217.723649973545	661.5441184932811	0	108.27082961662768	0	1141.853601977567	0	500	6878.137	0	45	0	0	1.6785437519974191	1.6785437519974191	0.02929611511113411	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	145.2125950256463
26.5696	ekf	6875.163247146516	143.00160113573168	143.00160113573168	0	0	0.35153914093677563	0.9361731850407989	0	0	0.5	21804.952512505613	10675.366011338374	-1216.3136276270234	666.1286363496198	0	75.0721096656917	0	1141.853619750746	0	500	6878.137	0	45	0	0	1.6848851540284129	1.6848851540284129	0.029406793455767605	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	162.98740390592394
26.6696	ekf	6875.140822023925	143.539660214865	143.539660214865	0	0	0.3748311823525513	0.9270930831023326	0	0	0.5	22309.407059798803	9578.319534679886	-1214.9045478301928	669.0481811147778	0	41.68574957428449	0	1141.8536375232393	0	500	6878.137	0	45	0	0	1.6912265560594066	1.6912265560594066	0.029517471800401103	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	176.7699909386922
26.7696	ekf	6875.118312682946	144.07771753568107	144.07771753568107	0	0	0.39788896648216304	0.917433578168881	0	0	0.5	22758.706345865954	8457.516654100884	-1213.4964109803254	670.2954554970678	0	8.195197774774291	0	1141.8536552950445	0	500	6878.137	0	45	0	0	1.6975679580904004	1.6975679580904004	0.029628150145034598	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	171.46241368106
26.8696	ekf	6875.095719123861	144.6157730915889	144.6157730915889	0	0	0.4206980829611868	0.9072007071165579	0	0	0.5	23151.735854393417	7315.728436990318	-1212.089217474574	669.8673420058054	0	0	25.315836877872222	1141.85367306617	0	500	6878.137	0	45	0	0	1.703909360121394	1.703909360121394	0.029738828489668093	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	158.34800194050484
26.9696	ekf	6875.073041346943	145.15382687599748	145.15382687599748	0	0	0.44324427683438494	0.8964008651566349	0	0	0.5	23487.520195961704	6155.778014159503	-1210.682967709903	667.7649107432325	0	0	58.76359433436763	1141.8536908366223	0	500	6878.137	0	45	0	0	1.7102507621523877	1.7102507621523877	0.029849506834301587	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	142.20673882714365
25.894	ekf	6875.312544751721	139.36642843348656	139.36642843348656	0	0	0.1891678976561954	0.9819447573546769	0	0	0.5	17061.739139662328	17265.099157834946	-1225.8580453296288	603.6033659385236	0	291.5925852317696	0	1141.8534996619069	0	500	6878.137	0	45	0	0	1.6420426419055085	1.6420426419055085	0.02865905055939734	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	151.19566624399914
25.994	ekf	6875.290688615682	139.90449921912548	139.90449921912548	0	0	0.21365484755350594	0.976909210785162	0	0	0.5	17899.57031680123	16395.927398912005	-1224.442605399726	617.4225596232528	0	261.06058790585035	0	1141.853517439009	0	500	6878.137	0	45	0	0	1.6483840439365025	1.6483840439365025	0.028769728904030838	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	132.79520931329859
26.094	ekf	6875.268748259421	140.44256829097682	140.44256829097682	0	0	0.23800827012673015	0.9712631277626478	0	0	0.5	18693.173375089907	15486.14808003726	-1223.028105729676	629.6985196836371	0	229.87607651267268	0	1141.853535215429	0	500	6878.137	0	45	0	0	1.654725445967496	1.654725445967496	0.028880407248664332	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	115.84717477181438
26.194	ekf	6875.246723683208	140.98063564244944	140.98063564244944	0	0	0.26221294527959693	0.9650100369052124	0	0	0.5	19440.582732839244	14538.009340967961	-1221.614546717685	640.4005626833763	0	198.11699602694716	0	1141.853552991153	0	500	6878.137	0	45	0	0	1.6610668479984898	1.6610668479984898	0.028991085593297827	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	102.45788069879306
26.294	ekf	6875.224614887315	141.51870126695212	141.51870126695212	0	0	0.28625374587813035	0.9581538461910691	0	0	0.5	20139.946964591218	13553.854333118494	-1220.2019287617768	649.5019391558153	0	165.8627275435044	0	1141.8535707662095	0	500	6878.137	0	45	0	0	1.6674082500294833	1.6674082500294833	0.029101763937931322	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	96.88783715035024
26.394	ekf	6875.20242187201	142.05676515789372	142.05676515789372	0	0	0.310115647204616	0.950698840516208	0	0	0.5	20789.53338706032	12536.115428672128	-1218.7902522598204	656.9799004636461	0	133.1938898659557	0	1141.8535885405922	0	500	6878.137	0	45	0	0	1.6737496520604773	1.6737496520604773	0.02921244228256482	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	103.37656281047329
26.494	ekf	6875.180144637565	142.59482730868316	142.59482730868316	0	0	0.3337837363475603	0.9426496790164746	0	0	0.5	21387.732351595983	11487.30820868527	-1217.3795176095387	662.8157556584902	0	100.19213800183897	0	1141.8536063142813	0	500	6878.137	0	45	0	0	1.6800910540914709	1.6800910540914709	0.029323120627198315	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	119.75646953887917
26.594	ekf	6875.157783184254	143.13288771272929	143.13288771272929	0	0	0.35724322152177473	0.9340113921557618	0	0	0.5	21933.061232533662	10410.025245044942	-1215.969725208492	666.9949181982579	0	66.93995906792323	0	1141.8536240872895	0	500	6878.137	0	45	0	0	1.6864324561224646	1.6864324561224646	0.02943379897183181	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	139.83194675589132
26.694	ekf	6875.13533751235	143.6709463634411	143.6709463634411	0	0	0.38047944131276007	0.9247893785821343	0	0	0.5	22424.168101552623	9306.929691649038	-1214.5608754540822	669.5069424058612	0	33.52046611547706	0	1141.8536418596113	0	500	6878.137	0	45	0	0	1.6927738581534582	1.6927738581534582	0.029544477316465305	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	159.05856242199252
26.794	ekf	6875.112807622129	144.20900325422747	144.20900325422747	0	0	0.40347787383961303	0.9149894017538485	0	0	0.5	22859.835078934957	8180.7487006522515	-1213.152968743568	670.3455495778034	0	0.01719039116983202	0	1141.8536596312622	0	500	6878.137	0	45	0	0	1.699115260184452	1.699115260184452	0.0296551556610988	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	175.0923703930621
25.894	ekf	6875.312544751721	139.36642843348656	139.36642843348656	0	0	0.18916789765619554	0.9819447573546769	0	0	0.5	17061.739139662335	17265.099157834942	-1225.858045329629	603.6033659385237	0	291.5925852317694	0	1141.8534996619069	0	500	6878.137	0	45	0	0	1.6420426419055085	1.6420426419055085	0.02865905055939734	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	178.44073054395713
25.994	ekf	6875.290688615682	139.90449921912548	139.90449921912548	0	0	0.21365484755350608	0.976909210785162	0	0	0.5	17899.570316801237	16395.927398912005	-1224.442605399726	617.4225596232528	0	261.0605879058502	0	1141.853517439009	0	500	6878.137	0	45	0	0	1.6483840439365025	1.6483840439365025	0.028769728904030838	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	166.0242617363945
26.094	ekf	6875.268748259421	140.44256829097682	140.44256829097682	0	0	0.2380082701267303	0.9712631277626478	0	0	0.5	18693.173375089915	15486.148080037256	-1223.028105729676	629.6985196836372	0	229.87607651267257	0	1141.8535352154292	0	500	6878.137	0	45	0	0	1.654725445967496	1.654725445967496	0.028880407248664332	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	149.2506521934581
26.194	ekf	6875.246723683208	140.98063564244944	140.98063564244944	0	0	0.26221294527959704	0.9650100369052124	0	0	0.5	19440.582732839248	14538.009340967958	-1221.6145467176852	640.4005626833763	0	198.1169960269471	0	1141.853552991153	0	500	6878.137	0	45	0	0	1.6610668479984898	1.6610668479984898	0.028991085593297827	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	130.72260170462496
26.294	ekf	6875.224614887315	141.51870126695212	141.51870126695212	0	0	0.28625374587813046	0.9581538461910691	0	0	0.5	20139.946964591225	13553.854333118492	-1220.2019287617768	649.5019391558153	0	165.8627275435043	0	1141.8535707662095	0	500	6878.137	0	45	0	0	1.6674082500294833	1.6674082500294833	0.029101763937931322	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	111.313286186792
26.394	ekf	6875.20242187201	142.05676515789372	142.05676515789372	0	0	0.3101156472046161	0.950698840516208	0	0	0.5	20789.533387060324	12536.115428672125	-1218.7902522598204	656.9799004636462	0	133.19388986595558	0	1141.8535885405922	0	500	6878.137	0	45	0	0	1.6737496520604773	1.6737496520604773	0.02921244228256482	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	92.27744445611461
26.494	ekf	6875.180144637565	142.59482730868316	142.59482730868316	0	0	0.3337837363475604	0.9426496790164746	0	0	0.5	21387.732351595987	11487.308208685266	-1217.3795176095387	662.8157556584903	0	100.19213800183879	0	1141.8536063142815	0	500	6878.137	0	45	0	0	1.6800910540914709	1.6800910540914709	0.029323120627198315	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	76.4672613587879
26.594	ekf	6875.157783184254	143.13288771272929	143.13288771272929	0	0	0.35724322152177485	0.9340113921557618	0	0	0.5	21933.061232533666	10410.02524504494	-1215.969725208492	666.994918198258	0	66.93995906792308	0	1141.8536240872897	0	500	6878.137	0	45	0	0	1.6864324561224646	1.6864324561224646	0.02943379897183181	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	71.4373033893704
26.694	ekf	6875.13533751235	143.6709463634411	143.6709463634411	0	0	0.3804794413127602	0.9247893785821343	0	0	0.5	22424.16810155263	9306.929691649037	-1214.5608754540822	669.5069424058612	0	33.520466115476914	0	1141.8536418596116	0	500	6878.137	0	45	0	0	1.6927738581534582	1.6927738581534582	0.029544477316465305	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	85.02128051030587
26.794	ekf	6875.112807622129	144.20900325422747	144.20900325422747	0	0	0.40347787383961314	0.9149894017538485	0	0	0.5	22859.835078934957	8180.74870065225	-1213.1529687435682	670.3455495778035	0	0.017190391169648267	0	1141.8536596312622	0	500	6878.137	0	45	0	0	1.699115260184452	1.699115260184452	0.0296551556610988	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	111.40828440556713
25.894	ekf	6875.312544751721	139.36642843348656	139.36642843348656	0	0	0.18916789765619565	0.9819447573546769	0	0	0.5	17061.739139662342	17265.09915783494	-1225.858045329629	603.6033659385238	0	291.5925852317693	0	1141.8534996619069	0	500	6878.137	0	45	0	0	1.6420426419055085	1.6420426419055085	0.02865905055939734	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	137.41325396778495
25.994	ekf	6875.290688615682	139.90449921912548	139.90449921912548	0	0	0.2136548475535062	0.976909210785162	0	0	0.5	17899.57031680124	16395.927398911997	-1224.442605399726	617.4225596232529	0	261.06058790585007	0	1141.8535174390092	0	500	6878.137	0	45	0	0	1.6483840439365025	1.6483840439365025	0.028769728904030838	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	159.9654594808849
26.094	ekf	6875.268748259421	140.44256829097682	140.44256829097682	0	0	0.2380082701267304	0.9712631277626478	0	0	0.5	18693.173375089922	15486.148080037254	-1223.028105729676	629.6985196836373	0	229.87607651267243	0	1141.8535352154292	0	500	6878.137	0	45	0	0	1.654725445967496	1.654725445967496	0.028880407248664332	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	179.333353334129
26.194	ekf	6875.246723683208	140.98063564244944	140.98063564244944	0	0	0.26221294527959715	0.9650100369052124	0	0	0.5	19440.582732839255	14538.009340967956	-1221.6145467176852	640.4005626833764	0	198.1169960269469	0	1141.8535529911533	0	500	6878.137	0	45	0	0	1.6610668479984898	1.6610668479984898	0.028991085593297827	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	163.7832673891233
26.294	ekf	6875.224614887315	141.51870126695212	141.51870126695212	0	0	0.28625374587813057	0.9581538461910691	0	0	0.5	20139.946964591225	13553.854333118485	-1220.2019287617768	649.5019391558154	0	165.86272754350418	0	1141.8535707662095	0	500	6878.137	0	45	0	0	1.6674082500294833	1.6674082500294833	0.029101763937931322	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	146.41778053622494
26.394	ekf	6875.20242187201	142.05676515789372	142.05676515789372	0	0	0.3101156472046162	0.950698840516208	0	0	0.5	20789.53338706033	12536.115428672123	-1218.7902522598204	656.9799004636463	0	133.1938898659554	0	1141.8535885405925	0	500	6878.137	0	45	0	0	1.6737496520604773	1.6737496520604773	0.02921244228256482	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	127.65804910027975
26.494	ekf	6875.180144637565	142.59482730868316	142.59482730868316	0	0	0.33378373634756053	0.9426496790164746	0	0	0.5	21387.73235159599	11487.308208685265	-1217.3795176095387	662.8157556584903	0	100.19213800183867	0	1141.8536063142817	0	500	6878.137	0	45	0	0	1.6800910540914709	1.6800910540914709	0.029323120627198315	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	107.69849144752607
26.594	ekf	6875.157783184254	143.13288771272929	143.13288771272929	0	0	0.35724322152177496	0.9340113921557618	0	0	0.5	21933.06123253367	10410.025245044937	-1215.9697252084923	666.994918198258	0	66.93995906792297	0	1141.8536240872897	0	500	6878.137	0	45	0	0	1.6864324561224646	1.6864324561224646	0.02943379897183181	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	86.70252316035466
26.694	ekf	6875.13533751235	143.6709463634411	143.6709463634411	0	0	0.3804794413127603	0.9247893785821343	0	0	0.5	22424.16810155263	9306.929691649031	-1214.5608754540822	669.5069424058612	0	33.520466115476765	0	1141.8536418596118	0	500	6878.137	0	45	0	0	1.6927738581534582	1.6927738581534582	0.029544477316465305	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	64.94757801244332
25.894	ekf	6875.312544751721	139.36642843348656	139.36642843348656	0	0	0.18916789765619577	0.9819447573546768	0	0	0.5	17061.739139662342	17265.09915783493	-1225.8580453296286	603.6033659385238	0	291.5925852317691	0	1141.8534996619067	0	500	6878.137	0	45	0	0	1.6420426419055085	1.6420426419055085	0.02865905055939734	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	80.86846585905441
25.994	ekf	6875.290688615682	139.90449921912548	139.90449921912548	0	0	0.2136548475535063	0.9769092107851619	0	0	0.5	17899.57031680124	16395.927398911997	-1224.4426053997258	617.4225596232529	0	261.06058790584984	0	1141.853517439009	0	500	6878.137	0	45	0	0	1.6483840439365025	1.6483840439365025	0.028769728904030838	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	70.55072500728554
26.094	ekf	6875.268748259421	140.44256829097682	140.44256829097682	0	0	0.2380082701267305	0.9712631277626477	0	0	0.5	18693.173375089922	15486.148080037252	-1223.028105729676	629.6985196836373	0	229.8760765126722	0	1141.853535215429	0	500	6878.137	0	45	0	0	1.654725445967496	1.654725445967496	0.028880407248664332	0.0011067834463349407	7.612608173223869	6878.137	5676.9780285258585	72.6932212369301
